2.0213E+00	7.7787E+06	5.3988E+01	1.1946E-01	1.2965E-01	5.5000E-03	3.1471E+03	1.5570E+03	5.9920E+09	3.3800E+03	1.4000E+02	9
1.9745E+00	8.2045E+06	5.2611E+01	7.8510E-02	1.2707E-01	0.0000E+00	3.3194E+03	1.6811E+03	6.9855E+09	3.3810E+03	1.4000E+02	6
1.9261E+00	8.7685E+06	5.0973E+01	7.5605E-02	1.2433E-01	0.0000E+00	3.5476E+03	1.8418E+03	8.3848E+09	3.3820E+03	1.4000E+02	6
1.8689E+00	8.7223E+06	5.1702E+01	7.5475E-02	1.2621E-01	0.0000E+00	3.5289E+03	1.8882E+03	8.8127E+09	3.3830E+03	1.4000E+02	6
1.7810E+00	8.3640E+06	5.3508E+01	7.6065E-02	1.3028E-01	0.0000E+00	3.3516E+03	1.8819E+03	8.8378E+09	3.3840E+03	1.4000E+02	9
1.7416E+00	8.1280E+06	5.4618E+01	7.8315E-02	1.3331E-01	0.0000E+00	3.2571E+03	1.8702E+03	8.7284E+09	3.3850E+03	1.4000E+02	6
1.7634E+00	8.2227E+06	5.4360E+01	1.0866E-01	1.3495E-01	0.0000E+00	3.2950E+03	1.8685E+03	8.7129E+09	3.3860E+03	1.4000E+02	6
1.7831E+00	8.2551E+06	5.0704E+01	1.2946E-01	1.3218E-01	0.0000E+00	3.3080E+03	1.8552E+03	8.5885E+09	3.3870E+03	1.4000E+02	6
1.7954E+00	7.9816E+06	5.0935E+01	1.3663E-01	1.4052E-01	0.0000E+00	3.3243E+03	1.8516E+03	8.2314E+09	3.3880E+03	1.4000E+02	50
1.8188E+00	8.2163E+06	5.2428E+01	1.3664E-01	1.5096E-01	3.4030E-01	3.4495E+03	1.8965E+03	8.5673E+09	3.3890E+03	1.4000E+02	50
1.8004E+00	8.3018E+06	5.1154E+01	1.3989E-01	1.6085E-01	6.7050E-01	3.4854E+03	1.9359E+03	8.9269E+09	3.3900E+03	1.4000E+02	60
1.7209E+00	7.6526E+06	4.7408E+01	1.5276E-01	1.7440E-01	7.7220E-01	3.2128E+03	1.8670E+03	8.3024E+09	3.3910E+03	1.4000E+02	50
1.7599E+00	7.3172E+06	4.2038E+01	2.1243E-01	2.0310E-01	5.8850E-01	3.0720E+03	1.7456E+03	7.2575E+09	3.3920E+03	1.4000E+02	30
1.8193E+00	6.7175E+06	3.6816E+01	2.5905E-01	2.2379E-01	3.9590E-01	3.0550E+03	1.6792E+03	6.2006E+09	3.3930E+03	1.4000E+02	30
1.8281E+00	6.6802E+06	3.2251E+01	2.7949E-01	2.3798E-01	8.4570E-01	3.0402E+03	1.6630E+03	6.0769E+09	3.3940E+03	1.4000E+02	30
1.7945E+00	6.4247E+06	3.0731E+01	2.9580E-01	2.5501E-01	1.4705E+00	2.9239E+03	1.6294E+03	5.8337E+09	3.3950E+03	1.4000E+02	30
1.7722E+00	6.2790E+06	2.8293E+01	2.8920E-01	2.7309E-01	1.6571E+00	2.8576E+03	1.6124E+03	5.7128E+09	3.3960E+03	1.4000E+02	30
1.7847E+00	6.2892E+06	2.4776E+01	2.5962E-01	2.8009E-01	1.7917E+00	2.8622E+03	1.6038E+03	5.6517E+09	3.3970E+03	1.4000E+02	30
1.7901E+00	6.2865E+06	2.2766E+01	2.7644E-01	2.8263E-01	2.1314E+00	2.8807E+03	1.6093E+03	5.6516E+09	3.3980E+03	1.4000E+02	30
1.8050E+00	6.3303E+06	2.2028E+01	2.7327E-01	2.8444E-01	1.8925E+00	2.9007E+03	1.6071E+03	5.6364E+09	3.3990E+03	1.4000E+02	30
1.7905E+00	6.2804E+06	2.1862E+01	2.7648E-01	2.9015E-01	1.6374E+00	2.8779E+03	1.6073E+03	5.6375E+09	3.4000E+03	1.4000E+02	30
1.8067E+00	6.1750E+06	2.2143E+01	2.9743E-01	2.9794E-01	2.5521E+00	2.8296E+03	1.5661E+03	5.3528E+09	3.4010E+03	1.4000E+02	20
1.8666E+00	6.1404E+06	2.1550E+01	3.1375E-01	3.0086E-01	3.9859E+00	2.8137E+03	1.5074E+03	4.9589E+09	3.4020E+03	1.4000E+02	20
1.8688E+00	6.0439E+06	1.9833E+01	3.3829E-01	2.9803E-01	4.5422E+00	2.7941E+03	1.4951E+03	4.8352E+09	3.4030E+03	1.4000E+02	20
1.8645E+00	6.0780E+06	1.9408E+01	2.9047E-01	2.9917E-01	4.7055E+00	2.8057E+03	1.5048E+03	4.9055E+09	3.4040E+03	1.4000E+02	30
1.8852E+00	6.1325E+06	1.8953E+01	2.8306E-01	3.0038E-01	5.4936E+00	2.8309E+03	1.5016E+03	4.8846E+09	3.4050E+03	1.4000E+02	30
1.8958E+00	6.1904E+06	1.8898E+01	2.7015E-01	2.9905E-01	5.5792E+00	2.8576E+03	1.5074E+03	4.9221E+09	3.4060E+03	1.4000E+02	30
1.9093E+00	6.1726E+06	1.9459E+01	2.6457E-01	2.9408E-01	4.5248E+00	2.8494E+03	1.4924E+03	4.8248E+09	3.4070E+03	1.4000E+02	30
1.9114E+00	6.1771E+06	2.0258E+01	2.9452E-01	2.8683E-01	3.5850E+00	2.8287E+03	1.4799E+03	4.7827E+09	3.4080E+03	1.4000E+02	30
1.8988E+00	6.1992E+06	2.1452E+01	2.6989E-01	2.8414E-01	4.1467E+00	2.8389E+03	1.4951E+03	4.8814E+09	3.4090E+03	1.4000E+02	30
1.9318E+00	6.3239E+06	2.1828E+01	2.7582E-01	2.8289E-01	4.8411E+00	2.8959E+03	1.4991E+03	4.9073E+09	3.4100E+03	1.4000E+02	30
1.9596E+00	6.3314E+06	2.1393E+01	3.0109E-01	2.7848E-01	4.9984E+00	2.8994E+03	1.4796E+03	4.7805E+09	3.4110E+03	1.4000E+02	20
1.9415E+00	6.5518E+06	2.1828E+01	2.7606E-01	2.6670E-01	4.5417E+00	2.8609E+03	1.4736E+03	4.9729E+09	3.4120E+03	1.4000E+02	30
1.9058E+00	6.5227E+06	2.3612E+01	2.2047E-01	2.5757E-01	4.0345E+00	2.8774E+03	1.5098E+03	5.1673E+09	3.4130E+03	1.4000E+02	50
1.9007E+00	6.6798E+06	2.5240E+01	1.6303E-01	2.5364E-01	3.7501E+00	2.9467E+03	1.5503E+03	5.4481E+09	3.4140E+03	1.4000E+02	50
1.9294E+00	6.8803E+06	2.5266E+01	2.0302E-01	2.5062E-01	3.1922E+00	3.0351E+03	1.5731E+03	5.6098E+09	3.4150E+03	1.4000E+02	30
