1.79934E+00	6.22497E+06	4.78271E+01	3.03275E-01	2.41438E-01	7.32460E+00	2.91718E+03	1.62125E+03	5.60888E+09	3.33200E+03	1.40000E+02
1.82929E+00	6.56636E+06	5.24387E+01	2.96805E-01	2.15861E-01	5.23380E+00	2.94416E+03	1.60945E+03	5.77724E+09	3.33300E+03	1.40000E+02
1.81899E+00	6.81732E+06	5.44021E+01	2.36625E-01	1.99519E-01	3.34980E+00	2.90148E+03	1.59511E+03	5.97825E+09	3.33400E+03	1.40000E+02
1.81634E+00	6.70383E+06	5.00117E+01	1.85135E-01	1.82295E-01	2.75200E+00	2.85731E+03	1.57311E+03	5.80610E+09	3.33500E+03	1.40000E+02
1.87974E+00	6.87503E+06	4.25604E+01	1.18080E-01	1.74658E-01	5.29770E+00	2.93028E+03	1.55888E+03	5.70152E+09	3.33600E+03	1.40000E+02
1.98328E+00	7.21900E+06	3.63371E+01	1.52760E-01	1.78482E-01	1.03350E+01	3.07689E+03	1.55142E+03	5.64708E+09	3.33700E+03	1.40000E+02
2.09468E+00	7.65550E+06	2.99733E+01	1.10375E-01	1.82811E-01	1.24867E+01	3.26294E+03	1.55772E+03	5.69306E+09	3.33800E+03	1.40000E+02
2.12846E+00	7.67933E+06	2.46188E+01	2.05410E-01	1.90125E-01	1.36896E+01	3.39523E+03	1.59516E+03	5.75523E+09	3.33900E+03	1.40000E+02
2.00233E+00	7.46203E+06	2.28583E+01	2.96780E-01	2.00210E-01	1.47282E+01	3.29915E+03	1.64766E+03	6.14027E+09	3.34000E+03	1.40000E+02
1.84550E+00	7.02086E+06	1.98779E+01	2.55685E-01	2.19766E-01	1.62913E+01	3.10410E+03	1.68198E+03	6.39878E+09	3.34100E+03	1.40000E+02
1.80206E+00	6.88517E+06	1.76425E+01	2.27235E-01	2.20732E-01	1.63145E+01	3.04411E+03	1.68924E+03	6.45409E+09	3.34200E+03	1.40000E+02
1.81211E+00	6.95915E+06	1.81808E+01	2.84360E-01	2.19664E-01	1.51660E+01	3.05950E+03	1.68836E+03	6.48391E+09	3.34300E+03	1.40000E+02
1.76747E+00	6.90014E+06	1.89329E+01	2.19430E-01	2.26708E-01	1.52701E+01	3.03409E+03	1.71663E+03	6.70165E+09	3.34400E+03	1.40000E+02
1.73330E+00	6.96689E+06	1.71767E+01	1.65985E-01	2.35238E-01	1.72336E+01	3.06979E+03	1.77107E+03	7.11873E+09	3.34500E+03	1.40000E+02
1.82545E+00	7.31442E+06	1.57458E+01	1.80700E-01	2.40754E-01	1.84082E+01	3.22292E+03	1.76555E+03	7.07440E+09	3.34600E+03	1.40000E+02
1.84602E+00	7.25110E+06	1.45504E+01	2.85675E-01	2.47253E-01	1.96564E+01	3.19502E+03	1.73076E+03	6.79839E+09	3.34700E+03	1.40000E+02
1.77599E+00	6.47695E+06	1.35275E+01	2.91085E-01	2.70051E-01	2.03364E+01	2.98918E+03	1.68310E+03	6.13819E+09	3.34800E+03	1.40000E+02
1.77339E+00	6.02562E+06	1.32767E+01	3.23230E-01	2.83677E-01	2.23396E+01	2.85669E+03	1.61086E+03	5.47337E+09	3.34900E+03	1.40000E+02
1.78896E+00	5.91535E+06	1.26550E+01	3.39525E-01	3.01635E-01	2.38296E+01	2.80441E+03	1.56762E+03	5.18345E+09	3.35000E+03	1.40000E+02
1.79079E+00	5.80454E+06	1.10992E+01	3.33045E-01	3.09801E-01	2.47750E+01	2.75188E+03	1.53668E+03	4.98089E+09	3.35100E+03	1.40000E+02
1.77497E+00	5.68553E+06	9.89542E+00	3.33015E-01	3.14804E-01	2.43253E+01	2.69546E+03	1.51860E+03	4.86432E+09	3.35200E+03	1.40000E+02
1.79768E+00	5.67468E+06	9.48958E+00	3.43755E-01	3.20030E-01	2.40176E+01	2.69031E+03	1.49655E+03	4.72409E+09	3.35300E+03	1.40000E+02
1.82474E+00	5.61000E+06	9.16875E+00	3.38845E-01	3.19932E-01	2.52205E+01	2.69065E+03	1.47453E+03	4.53332E+09	3.35400E+03	1.40000E+02
1.81466E+00	5.58625E+06	8.45583E+00	3.42515E-01	3.17199E-01	2.56722E+01	2.67925E+03	1.47645E+03	4.54510E+09	3.35500E+03	1.40000E+02
1.77831E+00	5.56919E+06	8.31833E+00	3.42835E-01	3.18302E-01	2.45608E+01	2.67107E+03	1.50203E+03	4.70397E+09	3.35600E+03	1.40000E+02
1.75613E+00	5.59372E+06	8.78167E+00	3.44310E-01	3.21819E-01	2.36115E+01	2.68284E+03	1.52770E+03	4.86611E+09	3.35700E+03	1.40000E+02
1.77130E+00	5.69617E+06	9.11208E+00	3.40380E-01	3.23340E-01	2.38490E+01	2.70242E+03	1.52567E+03	4.90625E+09	3.35800E+03	1.40000E+02
1.79600E+00	5.68900E+06	9.82917E+00	3.47955E-01	3.24859E-01	2.40735E+01	2.69902E+03	1.50280E+03	4.76027E+09	3.35900E+03	1.40000E+02
1.80091E+00	5.62622E+06	1.04354E+01	3.48110E-01	3.25126E-01	2.31635E+01	2.66924E+03	1.48216E+03	4.63040E+09	3.36000E+03	1.40000E+02
1.78681E+00	5.56326E+06	1.07404E+01	3.44710E-01	3.20667E-01	2.26908E+01	2.63937E+03	1.47714E+03	4.59909E+09	3.36100E+03	1.40000E+02
1.78285E+00	5.54432E+06	1.18204E+01	3.41290E-01	3.07286E-01	2.32766E+01	2.63038E+03	1.47538E+03	4.58816E+09	3.36200E+03	1.40000E+02
1.78457E+00	5.59996E+06	1.53296E+01	3.33670E-01	2.84923E-01	2.21859E+01	2.65678E+03	1.48875E+03	4.67166E+09	3.36300E+03	1.40000E+02
1.75869E+00	5.93347E+06	2.12829E+01	2.89370E-01	2.47198E-01	1.94039E+01	2.65029E+03	1.50696E+03	5.08418E+09	3.36400E+03	1.40000E+02
1.79181E+00	5.85668E+06	2.61125E+01	2.41795E-01	2.18204E-01	1.51831E+01	2.61599E+03	1.45997E+03	4.77206E+09	3.36500E+03	1.40000E+02
1.94296E+00	5.92978E+06	3.03717E+01	1.97905E-01	1.94684E-01	1.28717E+01	2.64864E+03	1.36320E+03	4.16037E+09	3.36600E+03	1.40000E+02
2.08946E+00	6.16712E+06	4.27900E+01	1.83295E-01	1.83231E-01	9.15640E+00	2.75465E+03	1.31836E+03	3.89117E+09	3.36700E+03	1.40000E+02
2.16769E+00	6.81049E+06	5.37858E+01	1.73455E-01	1.58099E-01	3.44110E+00	2.85256E+03	1.31594E+03	4.13445E+09	3.36800E+03	1.40000E+02
2.20924E+00	6.92364E+06	5.94225E+01	1.66675E-01	1.47919E-01	4.36000E-02	2.88834E+03	1.30739E+03	4.09728E+09	3.36900E+03	1.40000E+02
2.19797E+00	6.89153E+06	6.22346E+01	1.50850E-01	1.49517E-01	0.00000E+00	2.87494E+03	1.30800E+03	4.10110E+09	3.37000E+03	1.40000E+02
2.17540E+00	6.98691E+06	6.17913E+01	1.73950E-01	1.48299E-01	0.00000E+00	2.91474E+03	1.33986E+03	4.30336E+09	3.37100E+03	1.40000E+02
2.13356E+00	7.23659E+06	5.83875E+01	1.30350E-01	1.40129E-01	0.00000E+00	3.01889E+03	1.41496E+03	4.79923E+09	3.37200E+03	1.40000E+02
2.12184E+00	7.41795E+06	5.50238E+01	1.14350E-01	1.32057E-01	0.00000E+00	3.09455E+03	1.45843E+03	5.09866E+09	3.37300E+03	1.40000E+02
2.10718E+00	7.54263E+06	5.36546E+01	1.22675E-01	1.28771E-01	0.00000E+00	3.09670E+03	1.46959E+03	5.26038E+09	3.37400E+03	1.40000E+02
2.08731E+00	7.40171E+06	5.28658E+01	1.29330E-01	1.26878E-01	0.00000E+00	3.03884E+03	1.45586E+03	5.16256E+09	3.37500E+03	1.40000E+02
2.08615E+00	7.29616E+06	5.18358E+01	1.35630E-01	1.24406E-01	0.00000E+00	2.99551E+03	1.43590E+03	5.02198E+09	3.37600E+03	1.40000E+02
2.09403E+00	7.27058E+06	5.08221E+01	1.47325E-01	1.21973E-01	0.00000E+00	2.98501E+03	1.42549E+03	4.94937E+09	3.37700E+03	1.40000E+02
2.08253E+00	7.37503E+06	5.12046E+01	1.45850E-01	1.22891E-01	0.00000E+00	2.99093E+03	1.43620E+03	5.08613E+09	3.37800E+03	1.40000E+02
2.05479E+00	7.50747E+06	5.31425E+01	1.38440E-01	1.27543E-01	0.00000E+00	3.03737E+03	1.47819E+03	5.40077E+09	3.37900E+03	1.40000E+02
2.02128E+00	7.77872E+06	5.39875E+01	1.19460E-01	1.29654E-01	5.50000E-03	3.14712E+03	1.55700E+03	5.99198E+09	3.38000E+03	1.40000E+02
1.97449E+00	8.20447E+06	5.26108E+01	7.85100E-02	1.27065E-01	0.00000E+00	3.31936E+03	1.68113E+03	6.98548E+09	3.38100E+03	1.40000E+02
1.92611E+00	8.76852E+06	5.09725E+01	7.56050E-02	1.24332E-01	0.00000E+00	3.54756E+03	1.84183E+03	8.38482E+09	3.38200E+03	1.40000E+02
1.86887E+00	8.72229E+06	5.17017E+01	7.54750E-02	1.26212E-01	0.00000E+00	3.52886E+03	1.88824E+03	8.81269E+09	3.38300E+03	1.40000E+02
1.78099E+00	8.36399E+06	5.35083E+01	7.60650E-02	1.30282E-01	0.00000E+00	3.35163E+03	1.88189E+03	8.83782E+09	3.38400E+03	1.40000E+02
1.74156E+00	8.12800E+06	5.46183E+01	7.83150E-02	1.33309E-01	0.00000E+00	3.25706E+03	1.87020E+03	8.72838E+09	3.38500E+03	1.40000E+02
1.76342E+00	8.22272E+06	5.43596E+01	1.08655E-01	1.34948E-01	0.00000E+00	3.29502E+03	1.86854E+03	8.71288E+09	3.38600E+03	1.40000E+02
1.78314E+00	8.25511E+06	5.07038E+01	1.29455E-01	1.32181E-01	0.00000E+00	3.30800E+03	1.85515E+03	8.58850E+09	3.38700E+03	1.40000E+02
1.79539E+00	7.98161E+06	5.09354E+01	1.36630E-01	1.40520E-01	0.00000E+00	3.32428E+03	1.85157E+03	8.23139E+09	3.38800E+03	1.40000E+02
1.81884E+00	8.21632E+06	5.24275E+01	1.36635E-01	1.50957E-01	3.40300E-01	3.44948E+03	1.89653E+03	8.56729E+09	3.38900E+03	1.40000E+02
